model_name,epochs,optimiser,learning_rate,batch_size,similarity,entropy_weight,vat_weight,vat_xi,vat_eps,recontruction_weight,gemini,ovo,dataset,dataset_N,dataset_df,dataset_alpha,train,encoder,encoder_input_shape,encoder_hidden_dim,encoder_output_shape,encoder_activation,clustering_head,clustering_head_input_shape,clustering_head_num_clusters,ARI,ACC,PTY,UCL,NCE
22-03-10_11-15-51_591580,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9129323363304138,0.9661999940872192,0.9661999940872192,4,-0.0896184146404266
22-03-10_11-15-51_591580,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.915354311466217,0.967199981212616,0.967199981212616,4,-0.0879404321312904
22-03-10_11-17-16_355876,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9052606225013732,0.9502000212669371,0.9746000170707704,5,-0.0701001584529876
22-03-10_11-17-16_355876,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9052606225013732,0.9502000212669371,0.9746000170707704,5,-0.0701001584529876
22-03-10_11-17-21_527249,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9664338231086732,0.9873999953269958,0.9873999953269958,4,-0.0431129783391952
22-03-10_11-17-21_527249,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9664338231086732,0.9873999953269958,0.9873999953269958,4,-0.0431129783391952
22-03-10_11-17-46_797238,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9144418835639954,0.9363999962806702,0.9896000027656556,5,-0.0342325456440448
22-03-10_11-17-46_797238,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9155897498130798,0.9377999901771544,0.9896000027656556,5,-0.0342728234827518
22-03-10_11-18-10_209837,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9261958003044128,0.9715999960899352,0.9715999960899352,4,-0.0800178050994873
22-03-10_11-18-10_209837,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9256922006607056,0.971400022506714,0.971400022506714,4,-0.0804155319929122
22-03-10_11-19-11_050673,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9080270528793336,0.9503999948501588,0.9764000177383424,5,-0.066173031926155
22-03-10_11-19-11_050673,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.911879062652588,0.9538000226020812,0.9765999913215636,5,-0.0660936906933784
22-03-10_11-19-16_590529,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.6964037418365479,0.7472000122070312,0.7472000122070312,3,-0.2767069935798645
22-03-10_11-19-16_590529,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.6964037418365479,0.7472000122070312,0.7472000122070312,3,-0.2767069935798645
22-03-10_11-19-40_391590,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8953755497932434,0.9092000126838684,0.9890000224113464,5,-0.0351397879421711
22-03-10_11-19-40_391590,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8928601741790771,0.9039999842643738,0.9890000224113464,5,-0.0350602716207504
22-03-10_11-20-31_604134,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9192535281181335,0.9688000082969666,0.9688000082969666,4,-0.0851686000823974
22-03-10_11-20-31_604134,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9202329516410828,0.9692000150680542,0.9692000150680542,4,-0.0844576805830001
22-03-10_11-21-02_192425,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.846351683139801,0.8539999723434448,0.9715999960899352,5,-0.0716031789779663
22-03-10_11-21-02_192425,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8470988273620605,0.8629999756813049,0.9715999960899352,5,-0.0716614946722984
22-03-10_11-21-08_078010,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9669547080993652,0.987600028514862,0.987600028514862,4,-0.0425919853150844
22-03-10_11-21-08_078010,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9669547080993652,0.987600028514862,0.987600028514862,4,-0.0425919853150844
22-03-10_11-21-31_492437,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9680147767066956,0.9879999756813048,0.9879999756813048,4,-0.0416096933186054
22-03-10_11-21-31_492437,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.967487335205078,0.9878000020980836,0.9878000020980836,4,-0.0421157069504261
22-03-10_11-22-53_174346,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9202389121055604,0.9692000150680542,0.9692000150680542,4,-0.0842425003647804
22-03-10_11-22-53_174346,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9192407131195068,0.9688000082969666,0.9688000082969666,4,-0.0850034654140472
22-03-10_11-23-00_810274,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9685274362564088,0.9882000088691713,0.9882000088691713,4,-0.0409004092216491
22-03-10_11-23-00_810274,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9690552949905396,0.9883999824523926,0.9883999824523926,4,-0.0403931215405464
22-03-10_11-22-47_844973,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9241762161254884,0.97079998254776,0.97079998254776,4,-0.0816087499260902
22-03-10_11-22-47_844973,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9246702790260316,0.9710000157356262,0.9710000157356262,4,-0.0812340453267097
22-03-10_11-23-25_112897,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8890669941902161,0.8934000134468079,0.989199995994568,5,-0.0344644375145435
22-03-10_11-23-25_112897,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8888064026832581,0.8925999999046326,0.989199995994568,5,-0.0344566144049167
22-03-10_11-24-42_727066,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9082977175712584,0.9538000226020812,0.9739999771118164,5,-0.0716199651360511
22-03-10_11-24-42_727066,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9080808758735656,0.9535999894142152,0.9739999771118164,5,-0.0715984925627708
22-03-10_11-24-52_126393,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9664338231086732,0.9873999953269958,0.9873999953269958,4,-0.0431129820644855
22-03-10_11-24-52_126393,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9664338231086732,0.9873999953269958,0.9873999953269958,4,-0.0431129820644855
22-03-10_11-25-25_435095,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.891533374786377,0.901799976825714,0.9887999892234802,5,-0.0355298481881618
22-03-10_11-25-25_435095,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8916196227073669,0.9020000100135804,0.9887999892234802,5,-0.0355325751006603
22-03-10_11-25-06_116196,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9262080192565918,0.9715999960899352,0.9715999960899352,4,-0.0798017159104347
22-03-10_11-25-06_116196,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.926722764968872,0.9718000292778016,0.9718000292778016,4,-0.0793604627251625
22-03-10_11-26-33_258002,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9150686860084534,0.9610000252723694,0.9729999899864196,5,-0.0745703801512718
22-03-10_11-26-33_258002,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9141414761543274,0.960200011730194,0.9729999899864196,5,-0.0744597986340522
22-03-10_11-26-44_876462,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9659076929092408,0.9872000217437744,0.9872000217437744,4,-0.0436045490205287
22-03-10_11-26-44_876462,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9664338231086732,0.9873999953269958,0.9873999953269958,4,-0.0431129746139049
22-03-10_11-27-20_135958,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9680147767066956,0.9879999756813048,0.9879999756813048,4,-0.0416096895933151
22-03-10_11-27-20_135958,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9680147767066956,0.9879999756813048,0.9879999756813048,4,-0.0416096895933151
22-03-10_11-27-20_449928,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.918745219707489,0.9685999751091005,0.9685999751091005,4,-0.0855741426348686
22-03-10_11-27-20_449928,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.918745219707489,0.9685999751091005,0.9685999751091005,4,-0.0855741426348686
22-03-10_11-28-21_058693,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.915111243724823,0.9567999839782716,0.9765999913215636,5,-0.0664476156234741
22-03-10_11-28-21_058693,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9142337441444396,0.9559999704360962,0.9765999913215636,5,-0.06636693328619
22-03-10_11-28-31_270390,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.968000054359436,0.9879999756813048,0.9879999756813048,4,-0.041402693837881
22-03-10_11-28-31_270390,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.968000054359436,0.9879999756813048,0.9879999756813048,4,-0.041402693837881
22-03-10_11-29-10_971442,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9680147767066956,0.9879999756813048,0.9879999756813048,4,-0.0416096895933151
22-03-10_11-29-10_971442,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9680147767066956,0.9879999756813048,0.9879999756813048,4,-0.0416096895933151
22-03-10_11-29-35_974889,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9231823086738586,0.9703999757766724,0.9703999757766724,4,-0.0822780430316925
22-03-10_11-29-35_974889,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9231823086738586,0.9703999757766724,0.9703999757766724,4,-0.0822780430316925
22-03-10_11-30-10_516823,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9069132804870604,0.9520000219345092,0.974399983882904,5,-0.0706591308116912
22-03-10_11-30-10_516823,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9093747138977052,0.9538000226020812,0.9747999906539916,5,-0.0700700134038925
22-03-10_11-30-20_319417,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9664338231086732,0.9873999953269958,0.9873999953269958,4,-0.0431129783391952
22-03-10_11-30-20_319417,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9664338231086732,0.9873999953269958,0.9873999953269958,4,-0.0431129783391952
22-03-10_11-31-10_409282,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.93318909406662,0.9534000158309937,0.9918000102043152,5,-0.0286601148545742
22-03-10_11-31-10_409282,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9338666796684264,0.9544000029563904,0.991599977016449,5,-0.0293067507445812
22-03-10_11-31-59_209114,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.919573962688446,0.9611999988555908,0.976199984550476,5,-0.067484974861145
22-03-10_11-31-59_209114,100,adam,0.001,100,linear,0.0,0.0,10.0,1.0,0.0,mmd,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9204948544502258,0.962000012397766,0.976199984550476,5,-0.0675799325108528
