model_name,epochs,optimiser,learning_rate,batch_size,similarity,entropy_weight,vat_weight,vat_xi,vat_eps,recontruction_weight,gemini,ovo,dataset,dataset_N,dataset_df,dataset_alpha,train,encoder,encoder_input_shape,encoder_hidden_dim,encoder_output_shape,encoder_activation,clustering_head,clustering_head_input_shape,clustering_head_num_clusters,ARI,ACC,PTY,UCL,NCE
22-03-10_11-14-01_523698,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.823797345161438,0.8370000123977661,0.9771999716758728,6,-0.0594024322926998
22-03-10_11-14-01_523698,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8246762156486511,0.843999981880188,0.977400004863739,6,-0.059085264801979
22-03-10_11-20-27_637249,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.919346570968628,0.9688000082969666,0.9688000082969666,4,-0.0848233476281166
22-03-10_11-20-27_637249,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9168604612350464,0.9678000211715698,0.9678000211715698,4,-0.086741603910923
22-03-10_11-20-34_856792,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9690709114074708,0.9883999824523926,0.9883999824523926,4,-0.0405819751322269
22-03-10_11-20-34_856792,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9690709114074708,0.9883999824523926,0.9883999824523926,4,-0.0405819751322269
22-03-10_11-23-37_432035,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9227945804595948,0.9702000021934508,0.9702000021934508,4,-0.0819868519902229
22-03-10_11-23-37_432035,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9242745041847228,0.97079998254776,0.97079998254776,4,-0.0810013562440872
22-03-10_11-23-48_223633,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9695836305618286,0.9886000156402588,0.9886000156402588,4,-0.0398806445300579
22-03-10_11-23-48_223633,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9695836305618286,0.9886000156402588,0.9886000156402588,4,-0.0398806445300579
22-03-10_11-21-18_056993,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7825467586517334,0.8047999739646912,0.9782000184059144,8,-0.0486025102436542
22-03-10_11-21-18_056993,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.787779688835144,0.8101999759674072,0.9778000116348268,8,-0.0485639050602912
22-03-10_11-21-06_062503,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.692550003528595,0.6534000039100647,0.987600028514862,7,-0.0287190917879343
22-03-10_11-21-06_062503,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.695814847946167,0.6633999943733215,0.9879999756813048,7,-0.0281258914619684
22-03-10_11-26-46_722627,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9282194972038268,0.9724000096321106,0.9724000096321106,4,-0.0788007974624633
22-03-10_11-26-46_722627,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9287148714065552,0.972599983215332,0.972599983215332,4,-0.0784314572811126
22-03-10_11-27-34_349125,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9690552949905396,0.9883999824523926,0.9883999824523926,4,-0.0403931215405464
22-03-10_11-27-34_349125,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9690552949905396,0.9883999824523926,0.9883999824523926,4,-0.0403931215405464
22-03-10_11-29-56_147173,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9207327961921692,0.9693999886512756,0.9693999886512756,4,-0.084073893725872
22-03-10_11-29-56_147173,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9207327961921692,0.9693999886512756,0.9693999886512756,4,-0.084073893725872
22-03-10_11-30-34_937579,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9727843999862672,0.989799976348877,0.989799976348877,4,-0.0369499661028385
22-03-10_11-30-34_937579,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9727843999862672,0.989799976348877,0.989799976348877,4,-0.0369499661028385
22-03-10_11-28-14_351613,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8077424764633179,0.8500000238418579,0.97680002450943,7,-0.0540667809545993
22-03-10_11-28-14_351613,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8047905564308167,0.8456000089645386,0.9771999716758728,7,-0.0537053979933261
22-03-10_11-28-16_255698,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8923324942588806,0.8772000074386597,0.992799997329712,5,-0.0255109462887048
22-03-10_11-28-16_255698,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8922855257987976,0.876800000667572,0.992799997329712,5,-0.025509551167488
22-03-10_11-33-07_571674,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9203876256942748,0.9692000150680542,0.9692000150680542,4,-0.0839298516511917
22-03-10_11-33-07_571674,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.920875370502472,0.9693999886512756,0.9693999886512756,4,-0.083589494228363
22-03-10_11-33-37_113766,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9738324284553528,0.9901999831199646,0.9901999831199646,4,-0.0358774550259113
22-03-10_11-33-37_113766,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9733082056045532,0.9900000095367432,0.9900000095367432,4,-0.0364168658852577
22-03-10_11-36-15_542956,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9272169470787048,0.972000002861023,0.972000002861023,4,-0.0789932757616043
22-03-10_11-36-15_542956,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9267337322235109,0.9718000292778016,0.9718000292778016,4,-0.0793178603053093
22-03-10_11-36-51_883961,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9690583348274232,0.9883999824523926,0.9883999824523926,4,-0.0405584909021854
22-03-10_11-36-51_883961,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9690583348274232,0.9883999824523926,0.9883999824523926,4,-0.0405584909021854
22-03-10_11-34-59_086545,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8744769096374512,0.9075999855995178,0.981599986553192,6,-0.0523990094661712
22-03-10_11-34-59_086545,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8790717124938965,0.9138000011444092,0.9814000129699708,6,-0.0529062710702419
22-03-10_11-35-18_834947,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7734026312828064,0.7477999925613403,0.9908000230789183,7,-0.0274674482643604
22-03-10_11-35-18_834947,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7757435441017151,0.7558000087738037,0.9905999898910522,7,-0.0277973283082246
22-03-10_11-39-26_427291,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9277330636978148,0.9721999764442444,0.9721999764442444,4,-0.0785414576530456
22-03-10_11-39-26_427291,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9292291402816772,0.9728000164031982,0.9728000164031982,4,-0.0773893669247627
22-03-10_11-39-45_531762,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9685400128364564,0.9882000088691713,0.9882000088691713,4,-0.0409226864576339
22-03-10_11-39-45_531762,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9685400128364564,0.9882000088691713,0.9882000088691713,4,-0.0409226864576339
22-03-10_11-42-37_351409,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.930718958377838,0.9733999967575072,0.9733999967575072,4,-0.0761694759130477
22-03-10_11-42-37_351409,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.930222511291504,0.973200023174286,0.973200023174286,4,-0.0765442252159118
22-03-10_11-42-42_867076,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9695929288864136,0.9886000156402588,0.9886000156402588,4,-0.0400582775473594
22-03-10_11-42-42_867076,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9701154232025146,0.9887999892234802,0.9887999892234802,4,-0.0395285561680793
22-03-10_11-41-52_817596,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.886579155921936,0.9254000186920166,0.9793999791145324,6,-0.0579313822090625
22-03-10_11-41-52_817596,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8887283205986023,0.92739999294281,0.97979998588562,6,-0.0572348907589912
22-03-10_11-45-50_427886,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.972245454788208,0.9896000027656556,0.9896000027656556,4,-0.0375321097671985
22-03-10_11-45-50_427886,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9727765917778016,0.989799976348877,0.989799976348877,4,-0.0369781069457531
22-03-10_11-45-47_456724,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9306310415267944,0.9733999967575072,0.9733999967575072,4,-0.0772284567356109
22-03-10_11-45-47_456724,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.930637001991272,0.9733999967575072,0.9733999967575072,4,-0.0772321075201034
22-03-10_11-42-08_488853,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7970443964004517,0.7703999876976013,0.9882000088691713,6,-0.0312783122062683
22-03-10_11-42-08_488853,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8002004623413086,0.7820000052452087,0.9883999824523926,6,-0.0306928176432847
22-03-10_11-48-45_124366,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9690709114074708,0.9883999824523926,0.9883999824523926,4,-0.0405819788575172
22-03-10_11-48-45_124366,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9690709114074708,0.9883999824523926,0.9883999824523926,4,-0.0405819788575172
22-03-10_11-48-54_583439,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.925640881061554,0.971400022506714,0.971400022506714,4,-0.0811491906642913
22-03-10_11-48-54_583439,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9261367917060852,0.9715999960899352,0.9715999960899352,4,-0.080766275525093
22-03-10_11-51-58_683435,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9155334234237672,0.967199981212616,0.967199981212616,4,-0.0870673209428787
22-03-10_11-51-58_683435,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9174678325653076,0.9679999947547911,0.9679999947547911,4,-0.085762970149517
22-03-10_11-51-55_240165,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9690616130828856,0.9883999824523926,0.9883999824523926,4,-0.0404045432806015
22-03-10_11-51-55_240165,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9690616130828856,0.9883999824523926,0.9883999824523926,4,-0.0404045432806015
22-03-10_11-48-38_624350,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8048111200332642,0.8080000281333923,0.9805999994277954,7,-0.0504706166684627
22-03-10_11-48-38_624350,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8038449287414551,0.8033999800682068,0.9805999994277954,7,-0.0504997037351131
22-03-10_11-48-55_961614,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6886815428733826,0.6424000263214111,0.9872000217437744,7,-0.0301759578287601
22-03-10_11-48-55_961614,100,adam,0.001,100,euclidean,0.0,0.0,10.0,1.0,0.0,wasserstein,True,data/custom_datasets/gaussian_student_mixture.py,5000,2,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.688787579536438,0.6402000188827515,0.9872000217437744,7,-0.0301721692085266
