model_name,epochs,optimiser,learning_rate,batch_size,similarity,entropy_weight,vat_weight,vat_xi,vat_eps,recontruction_weight,gemini,ovo,dataset,dataset_N,dataset_df,dataset_alpha,train,encoder,encoder_input_shape,encoder_hidden_dim,encoder_output_shape,encoder_activation,clustering_head,clustering_head_input_shape,clustering_head_num_clusters,ARI,ACC,PTY,UCL,NCE
22-03-10_09-45-48_077816,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9377933144569396,0.976199984550476,0.976199984550476,4,-0.0706572607159614
22-03-10_09-45-48_077816,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9377933144569396,0.976199984550476,0.976199984550476,4,-0.0706572607159614
22-03-10_09-47-17_826010,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8557047843933105,0.8676000237464905,0.977400004863739,5,-0.0624492391943931
22-03-10_09-47-17_826010,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8545694947242737,0.8614000082015991,0.977400004863739,5,-0.0625151023268699
22-03-10_09-47-26_034524,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9443445205688475,0.9787999987602234,0.9787999987602234,4,-0.0657850727438926
22-03-10_09-47-26_034524,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9443445205688475,0.9787999987602234,0.9787999987602234,4,-0.0657850727438926
22-03-10_09-48-54_814794,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5521968007087708,0.5820000171661377,0.896399974822998,7,-0.1044881865382194
22-03-10_09-48-54_814794,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5495603084564209,0.5785999894142151,0.8948000073432922,7,-0.1058835089206695
22-03-10_09-49-02_479025,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9448920488357544,0.9789999723434448,0.9789999723434448,4,-0.0654337555170059
22-03-10_09-49-02_479025,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.945408046245575,0.979200005531311,0.979200005531311,4,-0.0649786442518234
22-03-10_09-50-32_083498,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7597144842147827,0.8122000098228455,0.9010000228881836,5,-0.1120437160134315
22-03-10_09-50-32_083498,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7649951577186584,0.8181999921798706,0.9034000039100648,5,-0.1100299060344696
22-03-10_09-50-39_478460,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9367678165435792,0.9757999777793884,0.9757999777793884,4,-0.0713893249630928
22-03-10_09-50-39_478460,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9367678165435792,0.9757999777793884,0.9757999777793884,4,-0.0713893249630928
22-03-10_09-52-11_164463,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7478987574577332,0.7107999920845032,0.9787999987602234,7,-0.0508753806352615
22-03-10_09-52-11_164463,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7481919527053833,0.7134000062942505,0.9787999987602234,7,-0.0508821345865726
22-03-10_09-52-18_017915,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9377933144569396,0.976199984550476,0.976199984550476,4,-0.0706572607159614
22-03-10_09-52-18_017915,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9377933144569396,0.976199984550476,0.976199984550476,4,-0.0706572607159614
22-03-10_09-53-51_411372,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7927995920181274,0.8234000205993652,0.9477999806404114,6,-0.0793663263320922
22-03-10_09-53-51_411372,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7905586957931519,0.8080000281333923,0.945800006389618,6,-0.0747150778770446
22-03-10_09-53-57_163210,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_09-53-57_163210,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_09-55-29_055044,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8591537475585938,0.8623999953269958,0.9760000109672546,5,-0.0643892288208007
22-03-10_09-55-29_055044,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8589887619018555,0.8596000075340271,0.9760000109672546,5,-0.0643731206655502
22-03-10_09-55-34_979707,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_09-55-34_979707,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_09-57-07_446007,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7570443749427795,0.8090000152587891,0.8960000276565552,5,-0.1125360503792762
22-03-10_09-57-07_446007,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.755094587802887,0.8065999746322632,0.897599995136261,5,-0.1132664456963539
22-03-10_09-57-13_436553,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9357889890670776,0.9753999710083008,0.9753999710083008,4,-0.0722318589687347
22-03-10_09-57-13_436553,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9357889890670776,0.9753999710083008,0.9753999710083008,4,-0.0722318589687347
22-03-10_09-58-45_142262,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8655961155891418,0.8650000095367432,0.9796000123023988,5,-0.0579037629067897
22-03-10_09-58-45_142262,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.8650383949279785,0.8619999885559082,0.9793999791145324,5,-0.058710541576147
22-03-10_09-58-50_679785,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_09-58-50_679785,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-00-24_160668,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7753375172615051,0.7418000102043152,0.9793999791145324,6,-0.0532473362982273
22-03-10_10-00-24_160668,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7756120562553406,0.7445999979972839,0.9793999791145324,6,-0.0532805696129798
22-03-10_10-00-30_393710,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9321492314338684,0.9739999771118164,0.9739999771118164,4,-0.0753090754151344
22-03-10_10-00-30_393710,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9321492314338684,0.9739999771118164,0.9739999771118164,4,-0.0753090754151344
22-03-10_10-02-01_522066,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6603482961654663,0.6916000247001648,0.9043999910354614,6,-0.1000658124685287
22-03-10_10-02-01_522066,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6560430526733398,0.6869999766349792,0.9043999910354614,6,-0.1015743091702461
22-03-10_10-02-08_439074,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9377933144569396,0.976199984550476,0.976199984550476,4,-0.0706572607159614
22-03-10_10-02-08_439074,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9377933144569396,0.976199984550476,0.976199984550476,4,-0.0706572607159614
22-03-10_10-03-40_407431,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7740151882171631,0.7409999966621399,0.9783999919891356,6,-0.0557031668722629
22-03-10_10-03-40_407431,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7741019129753113,0.7418000102043152,0.9783999919891356,6,-0.0556912794709205
22-03-10_10-03-48_477082,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-03-48_477082,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-05-20_165270,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7628799080848694,0.8159999847412109,0.8998000025749207,5,-0.1108865141868591
22-03-10_10-05-20_165270,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7651782035827637,0.8181999921798706,0.9049999713897704,5,-0.1099465265870094
22-03-10_10-05-27_033969,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-05-27_033969,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-06-58_728585,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7497754693031311,0.8008000254631042,0.8930000066757202,5,-0.1160619929432869
22-03-10_10-06-58_728585,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7529650330543518,0.8046000003814697,0.894599974155426,5,-0.1147610396146774
22-03-10_10-07-05_693928,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9393411874771118,0.97680002450943,0.97680002450943,4,-0.0695315673947334
22-03-10_10-07-05_693928,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9393411874771118,0.97680002450943,0.97680002450943,4,-0.0695315673947334
22-03-10_10-08-37_101276,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7615573406219482,0.7382000088691711,0.9685999751091005,6,-0.0673629492521286
22-03-10_10-08-37_101276,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7616010308265686,0.743399977684021,0.9688000082969666,6,-0.0675612166523933
22-03-10_10-08-44_023797,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9393411874771118,0.97680002450943,0.97680002450943,4,-0.069531574845314
22-03-10_10-08-44_023797,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9393411874771118,0.97680002450943,0.97680002450943,4,-0.069531574845314
22-03-10_10-10-19_466936,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7690563797950745,0.8191999793052673,0.9143999814987184,5,-0.1076899021863937
22-03-10_10-10-19_466936,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7688547968864441,0.8199999928474426,0.9125999808311462,5,-0.1077692136168479
22-03-10_10-10-27_145969,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9175577759742736,0.9679999947547911,0.9679999947547911,4,-0.0854817554354667
22-03-10_10-10-27_145969,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9185259938240052,0.9684000015258788,0.9684000015258788,4,-0.0848304405808448
22-03-10_10-12-03_756067,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.774732768535614,0.7387999892234802,0.9789999723434448,6,-0.0538120009005069
22-03-10_10-12-03_756067,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7747622132301331,0.7400000095367432,0.9789999723434448,6,-0.0538125112652778
22-03-10_10-12-10_836326,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9412720799446106,0.9775999784469604,0.9775999784469604,4,-0.0684453696012497
22-03-10_10-12-10_836326,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9412720799446106,0.9775999784469604,0.9775999784469604,4,-0.0684453696012497
22-03-10_10-13-49_752045,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.561660647392273,0.5857999920845032,0.9034000039100648,7,-0.0916437581181526
22-03-10_10-13-49_752045,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5632858276367188,0.5853999853134155,0.9034000039100648,7,-0.0910277143120765
22-03-10_10-15-30_165976,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,kl,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7558760643005371,0.8073999881744385,0.8988000154495239,5,-0.1129635795950889
