model_name,epochs,optimiser,learning_rate,batch_size,similarity,entropy_weight,vat_weight,vat_xi,vat_eps,recontruction_weight,gemini,ovo,dataset,dataset_N,dataset_df,dataset_alpha,train,encoder,encoder_input_shape,encoder_hidden_dim,encoder_output_shape,encoder_activation,clustering_head,clustering_head_input_shape,clustering_head_num_clusters,ARI,ACC,PTY,UCL,NCE
22-03-10_10-02-55_094299,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9357889890670776,0.9753999710083008,0.9753999710083008,4,-0.0722318589687347
22-03-10_10-03-15_205115,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9357775449752808,0.9753999710083008,0.9753999710083008,4,-0.0722055807709693
22-03-10_10-03-15_205115,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9357775449752808,0.9753999710083008,0.9753999710083008,4,-0.0722055807709693
22-03-10_10-04-35_059225,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9443560242652892,0.9787999987602234,0.9787999987602234,4,-0.0658117532730102
22-03-10_10-04-35_059225,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9443560242652892,0.9787999987602234,0.9787999987602234,4,-0.0658117532730102
22-03-10_10-04-56_649241,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7608973383903503,0.8101999759674072,0.8981999754905701,5,-0.1089507713913917
22-03-10_10-04-56_649241,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7584031224250793,0.807200014591217,0.8984000086784363,5,-0.1099032759666442
22-03-10_10-06-13_595661,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9377933144569396,0.976199984550476,0.976199984550476,4,-0.0706572607159614
22-03-10_10-06-13_595661,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9377933144569396,0.976199984550476,0.976199984550476,4,-0.0706572607159614
22-03-10_10-06-35_370112,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-06-35_370112,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-07-51_462268,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-07-51_462268,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-08-13_164768,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9443560242652892,0.9787999987602234,0.9787999987602234,4,-0.0658117532730102
22-03-10_10-08-13_164768,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9443560242652892,0.9787999987602234,0.9787999987602234,4,-0.0658117532730102
22-03-10_10-09-31_164421,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-09-31_164421,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-09-52_966228,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9371815323829652,0.9760000109672546,0.9760000109672546,4,-0.0717444121837616
22-03-10_10-09-52_966228,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9371815323829652,0.9760000109672546,0.9760000109672546,4,-0.0717444121837616
22-03-10_10-11-15_066576,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-11-15_066576,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-11-38_062640,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.944444477558136,0.9787999987602234,0.9787999987602234,4,-0.065105564892292
22-03-10_10-11-38_062640,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.944444477558136,0.9787999987602234,0.9787999987602234,4,-0.065105564892292
22-03-10_10-12-58_667766,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.6108603477478027,0.7411999702453613,0.7411999702453613,3,-0.3197134137153625
22-03-10_10-12-58_667766,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.6108187437057495,0.7411999702453613,0.7411999702453613,3,-0.3197226226329803
22-03-10_10-13-21_867109,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9357889890670776,0.9753999710083008,0.9753999710083008,4,-0.0722318515181541
22-03-10_10-13-21_867109,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.9357889890670776,0.9753999710083008,0.9753999710083008,4,-0.0722318515181541
22-03-10_10-14-39_109862,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9393411874771118,0.97680002450943,0.97680002450943,4,-0.069531574845314
22-03-10_10-14-39_109862,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9393411874771118,0.97680002450943,0.97680002450943,4,-0.069531574845314
22-03-10_10-15-01_582144,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7801556587219238,0.8312000036239624,0.920799970626831,5,-0.1042635962367057
22-03-10_10-15-01_582144,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.7831482887268066,0.8335999846458435,0.9233999848365784,5,-0.1031393706798553
22-03-10_10-16-20_677976,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9382426738739014,0.9764000177383424,0.9764000177383424,4,-0.0704243630170822
22-03-10_10-16-20_677976,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,hellinger,False,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9382426738739014,0.9764000177383424,0.9764000177383424,4,-0.0704243630170822
