model_name,epochs,optimiser,learning_rate,batch_size,similarity,entropy_weight,vat_weight,vat_xi,vat_eps,recontruction_weight,gemini,ovo,dataset,dataset_N,dataset_df,dataset_alpha,train,encoder,encoder_input_shape,encoder_hidden_dim,encoder_output_shape,encoder_activation,clustering_head,clustering_head_input_shape,clustering_head_num_clusters,ARI,ACC,PTY,UCL,NCE
22-03-10_10-33-47_335856,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5617554187774658,0.6588000059127808,0.8378000259399414,6,-0.1433486938476562
22-03-10_10-33-47_335856,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5560319423675537,0.6535999774932861,0.8330000042915344,6,-0.1450284421443939
22-03-10_10-35-21_725618,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9357775449752808,0.9753999710083008,0.9753999710083008,4,-0.0722055882215499
22-03-10_10-35-21_725618,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9357775449752808,0.9753999710083008,0.9753999710083008,4,-0.0722055882215499
22-03-10_10-35-27_685575,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6388740539550781,0.5952000021934509,0.9793999791145324,8,-0.0454424321651458
22-03-10_10-35-27_685575,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6394867897033691,0.597599983215332,0.9793999791145324,8,-0.0454079136252403
22-03-10_10-37-01_816492,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9321492314338684,0.9739999771118164,0.9739999771118164,4,-0.0753090754151344
22-03-10_10-37-01_816492,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9321492314338684,0.9739999771118164,0.9739999771118164,4,-0.0753090754151344
22-03-10_10-37-06_738960,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5762762427330017,0.5934000015258789,0.9082000255584716,7,-0.0867128446698188
22-03-10_10-37-06_738960,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5701627135276794,0.5839999914169312,0.9046000242233276,7,-0.0883654206991195
22-03-10_10-38-42_097153,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.940306544303894,0.9771999716758728,0.9771999716758728,4,-0.0685697048902511
22-03-10_10-38-42_097153,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.940306544303894,0.9771999716758728,0.9771999716758728,4,-0.0685697048902511
22-03-10_10-38-45_888285,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6480807662010193,0.6866000294685364,0.8998000025749207,6,-0.1125705614686012
22-03-10_10-38-45_888285,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6456665396690369,0.6845999956130981,0.8924000263214111,6,-0.1144275367259979
22-03-10_10-40-20_963866,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.941318154335022,0.9775999784469604,0.9775999784469604,4,-0.0678005218505859
22-03-10_10-40-20_963866,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.941318154335022,0.9775999784469604,0.9775999784469604,4,-0.0678005218505859
22-03-10_10-40-24_917156,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6674094200134277,0.6218000054359436,0.9757999777793884,7,-0.0527562499046325
22-03-10_10-40-24_917156,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6673840880393982,0.6294000148773193,0.9753999710083008,7,-0.0536763705313205
22-03-10_10-42-00_667759,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9453845620155334,0.979200005531311,0.979200005531311,4,-0.0649447292089462
22-03-10_10-42-00_667759,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9453845620155334,0.979200005531311,0.979200005531311,4,-0.0649447292089462
22-03-10_10-42-03_577796,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6595166921615601,0.6913999915122986,0.8980000019073486,6,-0.1037329658865928
22-03-10_10-42-03_577796,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6573541760444641,0.6898000240325928,0.900600016117096,6,-0.10442416369915
22-03-10_10-43-40_420287,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-43-40_420287,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-43-43_460128,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5705008506774902,0.5130000114440918,0.9807999730110168,8,-0.0419602580368518
22-03-10_10-43-43_460128,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.571977972984314,0.5242000222206116,0.9807999730110168,8,-0.0419607497751712
22-03-10_10-45-19_973290,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-45-19_973290,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9403088092803956,0.9771999716758728,0.9771999716758728,4,-0.0686307027935981
22-03-10_10-45-23_070767,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5635496973991394,0.6611999869346619,0.8307999968528748,6,-0.142248198390007
22-03-10_10-45-23_070767,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5576184391975403,0.6543999910354614,0.8295999765396118,6,-0.1440653204917907
22-03-10_10-46-59_583644,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9357775449752808,0.9753999710083008,0.9753999710083008,4,-0.0722055956721305
22-03-10_10-46-59_583644,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9357775449752808,0.9753999710083008,0.9753999710083008,4,-0.0722055956721305
22-03-10_10-47-01_635160,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5185865759849548,0.5324000120162964,0.9061999917030334,8,-0.0910855159163475
22-03-10_10-47-01_635160,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5187410712242126,0.5368000268936157,0.9079999923706056,8,-0.0913416296243667
22-03-10_10-48-35_073377,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9377992749214172,0.976199984550476,0.976199984550476,4,-0.0708363428711891
22-03-10_10-48-35_073377,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9377992749214172,0.976199984550476,0.976199984550476,4,-0.0708363428711891
22-03-10_10-48-37_088216,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6696262955665588,0.6985999941825867,0.9071999788284302,6,-0.0961981043219566
22-03-10_10-48-37_088216,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6646993160247803,0.694599986076355,0.9067999720573424,6,-0.0977610573172569
22-03-10_10-50-10_030261,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9433451890945436,0.9783999919891356,0.9783999919891356,4,-0.0667191967368125
22-03-10_10-50-10_030261,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9433451890945436,0.9783999919891356,0.9783999919891356,4,-0.0667191967368125
22-03-10_10-50-12_316510,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.6601113080978394,0.6949999928474426,0.9047999978065492,6,-0.103056788444519
22-03-10_10-50-12_316510,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.665367841720581,0.6998000144958496,0.9046000242233276,6,-0.1015883982181549
22-03-10_10-51-45_308264,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.935650110244751,0.9753999710083008,0.9753999710083008,4,-0.0736179277300834
22-03-10_10-51-45_308264,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9361584186553956,0.975600004196167,0.975600004196167,4,-0.073215015232563
22-03-10_10-51-47_873958,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5498384237289429,0.5766000151634216,0.8981999754905701,7,-0.10022584348917
22-03-10_10-51-47_873958,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5495428442955017,0.5717999935150146,0.8970000147819519,7,-0.100432850420475
22-03-10_10-53-22_833047,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9296535849571228,0.9729999899864196,0.9729999899864196,4,-0.0772968158125877
22-03-10_10-53-22_833047,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,False,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,4,0.9296535849571228,0.9729999899864196,0.9729999899864196,4,-0.0772968158125877
22-03-10_10-53-25_991987,100,adam,0.001,100,-1,0.0,0.0,10.0,1.0,0.0,tv,True,data/custom_datasets/gaussian_student_mixture.py,5000,1,5,True,models/custom_models/encoder_mlp.py,2,20,20,tanh,models/custom_models/clustering_head_linear.py,20,8,0.5612823367118835,0.5806000232696533,0.9043999910354614,7,-0.0920591205358505
